,created_at,tweets
189,2019-12-11 15:58:44,"RT @halvorsen: just received a mailer about this, so FYI: there's a new MFA in Dramaturgy program at @IndianaUniv accepting students for fa…"
190,2019-12-11 15:54:21,"@IndianaUniv I didn't go to grad school for a variety of reasons, but chief among them was that I didn't want to ta… https://t.co/TEC1EFdQfS"
191,2019-12-11 15:53:09,"just received a mailer about this, so FYI: there's a new MFA in Dramaturgy program at @IndianaUniv accepting studen… https://t.co/zti4DcVRGd"
192,2019-12-11 15:26:39,RT @paydar: Our team had one more shoot for the Holiday Video today --&gt; many thanks to the Jags who came out to participate. Looking forwar…
193,2019-12-11 15:25:32,"RT @IUImpact: .@IndianaUniv faculty, an opportunity to promote your #technology achievements:
https://t.co/eMx6WazKjn"
194,2019-12-11 15:10:26,@IUcinema @Vilcek @IndianaUniv @linguafrancamov Love it💪🏽🦹🏻‍♀️👩🏽‍🎨🧚‍♀️
195,2019-12-11 15:08:39,@Isabelvsandoval @Vilcek @IndianaUniv @linguafrancamov You're onto us! We're totally forming a band ... full of pow… https://t.co/L8gC3cwyA4
196,2019-12-11 15:05:46,"RT @Vilcek: @Isabelvsandoval - film auteur, director, and producer - has been invited to present a series and masterclass @IUCinema (@India…"
197,2019-12-11 14:57:51,@Vilcek @IUcinema @IndianaUniv @linguafrancamov And fellow New American Perspectives featured artist Haifaa al-Mans… https://t.co/JFjkA0vJ15
198,2019-12-11 14:53:28,".@IndianaUniv faculty, an opportunity to promote your #technology achievements:
https://t.co/eMx6WazKjn"
199,2019-12-11 14:53:08,"RT @Vilcek: @Isabelvsandoval - film auteur, director, and producer - has been invited to present a series and masterclass @IUCinema (@India…"
200,2019-12-11 14:53:02,@Vilcek @IUcinema @IndianaUniv @linguafrancamov Thank you so much for your unwavering support🙏💖
201,2019-12-11 14:48:26,"@Isabelvsandoval - film auteur, director, and producer - has been invited to present a series and masterclass… https://t.co/DGcsFGjBMn"
202,2019-12-11 14:24:05,RT @paydar: Certainly a highlight of the end of fall semester --&gt; the @IUPUI Holiday Open House w/ @IndianaUniv President McRobbie &amp; all of…
203,2019-12-11 14:06:41,RT @InsideIU: Students applying to any @IndianaUniv campus may soon be able to decide for themselves whether to include scores from standar…
204,2019-12-11 13:55:34,@LeahRossHenry @IndianaUniv Bummed I missed it tonight! Looking forward to joining in 2020! 🎊
205,2019-12-11 13:52:28,@paydar @IUPUI @IndianaUniv @UnivEventsIU @IUPUICampusCntr @dixontsax Hey there Professor @dixontsax
206,2019-12-11 13:52:01,RT @disneybritton: @paydar @IUPUI @IndianaUniv @UnivEventsIU @IUPUICampusCntr @dixontsax It must have been a great party if my friend @dixo…
207,2019-12-11 13:50:45,RT @paydar: Certainly a highlight of the end of fall semester --&gt; the @IUPUI Holiday Open House w/ @IndianaUniv President McRobbie &amp; all of…
208,2019-12-11 13:41:47,RT @paydar: Certainly a highlight of the end of fall semester --&gt; the @IUPUI Holiday Open House w/ @IndianaUniv President McRobbie &amp; all of…
209,2019-12-11 10:00:01,"Conferencia ""Futures of administrative law: thinking with jazz"" con Alfred C. Aman de @IndianaUniv . Organiza… https://t.co/niukLz3FAw"
210,2019-12-11 04:43:57,RT @paydar: Certainly a highlight of the end of fall semester --&gt; the @IUPUI Holiday Open House w/ @IndianaUniv President McRobbie &amp; all of…
211,2019-12-11 04:35:11,What is a good GPA for business school? Here are some insights into GPA for MBA and a peek at average GPA at some o… https://t.co/aP9p1J27vY
212,2019-12-11 03:03:14,"Thank you for joining #pblchat tonight! 
All of you @IndianaUniv students were fun! And all the great educators who… https://t.co/IDZrKdlQaj"
213,2019-12-11 03:00:07,RT @InsideIU: Students applying to any @IndianaUniv campus may soon be able to decide for themselves whether to include scores from standar…
214,2019-12-11 01:51:49,"@IndianaUniv lol, 8 years later still making t-shirts. Haha carry on.... https://t.co/VrmyPPg1A8"
215,2019-12-11 01:48:11,2019 IUPUI Holiday Party with some very special hosts! Thanks for the leadership and support!! @IndianaUniv Preside… https://t.co/oQ2ObxN26L
216,2019-12-11 01:33:03,@paydar @IUPUI @IndianaUniv @UnivEventsIU @IUPUICampusCntr @dixontsax NICE!
217,2019-12-11 01:20:40,@eileeneileenur Wonder how much @indianauniv has taken 🤫
218,2019-12-11 00:33:12,RT @disneybritton: @paydar @IUPUI @IndianaUniv @UnivEventsIU @IUPUICampusCntr @dixontsax It must have been a great party if my friend @dixo…
219,2019-12-11 00:33:08,RT @paydar: Certainly a highlight of the end of fall semester --&gt; the @IUPUI Holiday Open House w/ @IndianaUniv President McRobbie &amp; all of…
220,2019-12-11 00:32:06,RT @disneybritton: @paydar @IUPUI @IndianaUniv @UnivEventsIU @IUPUICampusCntr @dixontsax It must have been a great party if my friend @dixo…
221,2019-12-11 00:32:01,RT @paydar: Certainly a highlight of the end of fall semester --&gt; the @IUPUI Holiday Open House w/ @IndianaUniv President McRobbie &amp; all of…
222,2019-12-11 00:31:37,@paydar @IUPUI @IndianaUniv @UnivEventsIU @IUPUICampusCntr @dixontsax It must have been a great party if my friend… https://t.co/DE93ekqRoQ
223,2019-12-11 00:11:28,RT @paydar: Certainly a highlight of the end of fall semester --&gt; the @IUPUI Holiday Open House w/ @IndianaUniv President McRobbie &amp; all of…
224,2019-12-11 00:09:42,Certainly a highlight of the end of fall semester --&gt; the @IUPUI Holiday Open House w/ @IndianaUniv President McRob… https://t.co/6Y5WuMiLmD
225,2019-12-10 23:07:37,RT @GayCityNews: Athlete Ally has released the 2nd edition of its LGBTQ-inclusion index for major NCAA conferences. Some schools perform ve…
226,2019-12-10 23:05:08,Athlete Ally has released the 2nd edition of its LGBTQ-inclusion index for major NCAA conferences. Some schools per… https://t.co/POcwE1y9Fr
227,2019-12-10 22:51:59,"I arrived in Bloomington, Indiana for three days of meetings with @IndianaUniv students. Beautiful sunset over town… https://t.co/esc3AtXXvp"
228,2019-12-10 22:43:37,"RT @APLU_News: Here’s a heartfelt story to get you through your Tuesday: When Kathy Rogers, a beloved @IndianaUniv employee, was diagnosed…"
229,2019-12-10 22:20:34,".@IndianaUniv's provost denounced a professor's problematic views, showing how #HigherEd is protecting both civil l… https://t.co/9tchAuNNvG"
230,2019-12-10 21:25:27,"Here’s a heartfelt story to get you through your Tuesday: When Kathy Rogers, a beloved @IndianaUniv employee, was d… https://t.co/au5UMF2NpF"
231,2019-12-10 20:52:03,RT @DidiM47: @ak_gerhard @SalishEngraver @Irishgawdess @IndianaUniv @washingtonpost @POTUS @realDonaldTrump @UNHumanRights This makes every…
232,2019-12-10 20:51:18,RT @DidiM47: @ak_gerhard @SalishEngraver @Irishgawdess @IndianaUniv @washingtonpost @POTUS @realDonaldTrump @UNHumanRights This makes every…
233,2019-12-10 20:51:11,@ak_gerhard @SalishEngraver @Irishgawdess @IndianaUniv @washingtonpost @POTUS @realDonaldTrump @UNHumanRights This… https://t.co/ygMiC5Bryq
234,2019-12-10 20:47:04,RT @ak_gerhard: @SalishEngraver @Irishgawdess @DidiM47 @IndianaUniv @washingtonpost @POTUS @realDonaldTrump @UNHumanRights This is an excel…
235,2019-12-10 20:16:19,@ak_gerhard @IndianaUniv @washingtonpost @POTUS Smahter. https://t.co/HOvC9GY5hD
236,2019-12-10 20:15:00,Learn how @IndianaUniv is working to help first responders and emergency management officials manage natural disast… https://t.co/uJparv4uWj
237,2019-12-10 18:21:38,RT @michaeltrivette: Big news on the college admissions testing front as @IndianaUniv prepares to move to test-optional admissions next yea…
238,2019-12-10 17:53:58,@15KelzDuval @IndianaUniv
239,2019-12-10 17:05:07,RT @InsideIU: Students applying to any @IndianaUniv campus may soon be able to decide for themselves whether to include scores from standar…
240,2019-12-10 16:57:08,"This Friday, @IndianaUniv
President Michael McRobbie will join us to talk about  IU's Bicentennial, which begins ne… https://t.co/hehGVf104I"
241,2019-12-10 16:15:20,RT @RobertHPass: Coming 12/13/19 to the podcast! @MountSinaiCHC @MountSinaiPeds @MountSinaiNYC #CardioEd #cardiologia #cardiology #cardiolo…
242,2019-12-10 16:11:28,Coming 12/13/19 to the podcast! @MountSinaiCHC @MountSinaiPeds @MountSinaiNYC #CardioEd #cardiologia #cardiology… https://t.co/uw4Py2vSnE
243,2019-12-10 16:04:01,"RT @thehuman_iub: Jenny Reardon will give a public lecture on Thursday, November 14 at 6:00PM in the Hoagy Carmichael Room (Morrison Hall 0…"
244,2019-12-10 16:00:46,RT @InsideIU: Students applying to any @IndianaUniv campus may soon be able to decide for themselves whether to include scores from standar…
245,2019-12-10 14:40:57,"@IndyMonthly .@BroadwayIndy, @VisitIndy, @Lin_Manuel, @OldNatlCentre, @IndianaUniv, @TheCabaret, @leslieodomjr,… https://t.co/CtB0bkjsZI"
246,2019-12-10 14:33:00,Students applying to any @IndianaUniv campus may soon be able to decide for themselves whether to include scores fr… https://t.co/4aPgkt11jg
247,2019-12-10 14:00:01,Big news on the college admissions testing front as @IndianaUniv prepares to move to test-optional admissions next… https://t.co/sUOATKRaTR
248,2019-12-10 13:14:01,"RT @IU_ATM: Exciting developments at @IndianaUniv: new strategic plan to guide care, preservation, and use of more than 220 collections acr…"
249,2019-12-10 04:06:34,"Beat @IndianaUniv 
2-0 in naccs"
250,2019-12-10 00:58:42,Another university creates policies for opt out of standardized tests - good move @IndianaUniv… https://t.co/cT0iLD5lsk
251,2019-12-09 23:43:00,"RT @IUAuditorium: A cappella sensation Straight No Chaser will be here THIS Friday at 8 PM! Get your tix now: https://t.co/4KR3lWbwEJ

@SNC…"
252,2019-12-09 20:32:43,@HamiltonMusical @IndyMonthly @BroadwayIndy @Lin_Manuel @OldNatlCentre @IndianaUniv @TheCabaret @leslieodomjr… https://t.co/fgqthCP1tk
253,2019-12-09 19:59:21,"RT @IU_ATM: Exciting developments at @IndianaUniv: new strategic plan to guide care, preservation, and use of more than 220 collections acr…"
254,2019-12-09 19:52:33,"RT @IU_ATM: Exciting developments at @IndianaUniv: new strategic plan to guide care, preservation, and use of more than 220 collections acr…"
255,2019-12-09 19:40:51,"RT @smbahr14: .@HamiltonMusical is more Hoosier than you think. My December @IndyMonthly story (@BroadwayIndy, @Lin_Manuel, @OldNatlCentre,…"
256,2019-12-09 19:40:05,@HamiltonMusical @IndyMonthly @BroadwayIndy @Lin_Manuel @OldNatlCentre @IndianaUniv @TheCabaret @leslieodomjr… https://t.co/eMBx5uJEvc
257,2019-12-09 19:39:07,".@HamiltonMusical is more Hoosier than you think. My December @IndyMonthly story (@BroadwayIndy, @Lin_Manuel,… https://t.co/5ldXr4gsZq"
258,2019-12-09 19:28:54,"""Service learning will be a component of the degree in order to foster a sense of civic engagement and sharpen stud… https://t.co/N3TZQBrPut"
259,2019-12-09 19:19:22,RT @IUNewsroom: The @IndianaUniv Board of Trustees approved a change in policy allowing each IU campus the option to adopt a test-optional…
260,2019-12-09 19:18:43,The @IndianaUniv Board of Trustees approved a change in policy allowing each IU campus the option to adopt a test-o… https://t.co/pIdSUgpsl4
261,2019-12-09 19:11:52,"RT @IU_ATM: Exciting developments at @IndianaUniv: new strategic plan to guide care, preservation, and use of more than 220 collections acr…"
262,2019-12-09 19:01:57,How can the online #biospecimens catalog of  National Centralized Repository for #Alzheimer’s Disease and Related… https://t.co/kDi5mnKYaQ
263,2019-12-09 18:34:06,@dweepatheameri1 @KamranBokhari @MichaelKugelman @CGlobalPolicy @IndianaUniv @Watandost @AzeemIbrahim @Aparna_Pande… https://t.co/7cUgaeAgji
264,2019-12-09 18:30:34,Eileen Misluk is creating a training program to help community mental health agencies identify eating disorders.… https://t.co/avaBtVExLj
265,2019-12-09 18:01:22,"RT @montypal: On my way to #ASHP19 to provide an overview of #kidneycancer w Christopher A. Fausel, PharmD, MHA, BCOP @IndianaUniv. Looking…"
266,2019-12-09 17:35:44,"RT @IU_ATM: Exciting developments at @IndianaUniv: new strategic plan to guide care, preservation, and use of more than 220 collections acr…"
267,2019-12-09 17:21:38,RT @IIB: IU Board Makes SAT/ACT Scores Optional; Faculty to Weigh In - https://t.co/doomMJoD3v #IIBTV @IndianaUniv @GerryDick
268,2019-12-09 17:20:04,IU Board Makes SAT/ACT Scores Optional; Faculty to Weigh In - https://t.co/doomMJoD3v #IIBTV @IndianaUniv @GerryDick
269,2019-12-09 17:15:07,RT @bollettinoADAPT: I casi delle idee razziste e omofobe in @IndianaUniv e  @unisiena letti da @EmanueleDagnino nel quadro delle c.d. cond…
270,2019-12-09 16:59:36,"RT @IUBloomington: Meet Carrick, a transgender student studying political science &amp; sociology at IU. Walk in his shoes for a day in our new…"
271,2019-12-09 16:52:12,"RT @IU_ATM: Exciting developments at @IndianaUniv: new strategic plan to guide care, preservation, and use of more than 220 collections acr…"
272,2019-12-09 16:27:23,RT @IndianaFootball: The pins are falling into place. 🎳 https://t.co/6BJkqYGn6Z
273,2019-12-09 16:26:24,"RT @IUBloomington: Kathy Rogers, a well-known cafeteria worker @IUONeillSchool, was diagnosed with cancer in August.

To show how much she…"
274,2019-12-09 16:08:15,@IUMedSchool @BradyAtwood @IndianaUniv IU Health fraudulently billed for medical services not provided to pregnant… https://t.co/frNlYhje77
275,2019-12-09 15:58:46,"RT @IndianaUniv: Need a closer look at that Bucket? Thanks for bringing it home @IndianaFootball @CoachAllenIU
#GoIU⚪🔴 https://t.co/WtWi9ls…"
276,2019-12-09 15:49:35,@DaveDeCamp @IndianaFootball @IndianaUniv Awesome! Can’t wait to see you and the other 17 Indiana fans in the stadium!
277,2019-12-09 15:36:28,"RT @IU_ATM: Exciting developments at @IndianaUniv: new strategic plan to guide care, preservation, and use of more than 220 collections acr…"
278,2019-12-09 15:35:50,"Students may no longer need to provide their SAT or ACT scores when applying to @IndianaUniv.

IU took its first st… https://t.co/zMVqVZiZrz"
279,2019-12-09 15:31:17,"RT @IU_ATM: Exciting developments at @IndianaUniv: new strategic plan to guide care, preservation, and use of more than 220 collections acr…"
280,2019-12-09 15:27:44,"Exciting developments at @IndianaUniv: new strategic plan to guide care, preservation, and use of more than 220 col… https://t.co/yfEnvPHEo9"
281,2019-12-09 15:23:13,RT @bollettinoADAPT: I casi delle idee razziste e omofobe in @IndianaUniv e  @unisiena letti da @EmanueleDagnino nel quadro delle c.d. cond…
282,2019-12-09 14:40:56,RT @bollettinoADAPT: I casi delle idee razziste e omofobe in @IndianaUniv e  @unisiena letti da @EmanueleDagnino nel quadro delle c.d. cond…
283,2019-12-09 14:18:20,RT @bollettinoADAPT: I casi delle idee razziste e omofobe in @IndianaUniv e  @unisiena letti da @EmanueleDagnino nel quadro delle c.d. cond…
284,2019-12-09 14:16:50,I casi delle idee razziste e omofobe in @IndianaUniv e  @unisiena letti da @EmanueleDagnino nel quadro delle c.d. c… https://t.co/bhsCfaqvTh
285,2019-12-09 13:17:04,"RT @RobStafford77: Retweet if you've never watched @IndianaUniv play a college football game. 

Don't worry folks, you won't be the only on…"
286,2019-12-09 12:20:28,"RT @montypal: On my way to #ASHP19 to provide an overview of #kidneycancer w Christopher A. Fausel, PharmD, MHA, BCOP @IndianaUniv. Looking…"
287,2019-12-09 09:50:41,"Retweet if you've never watched @IndianaUniv play a college football game. 

Don't worry folks, you won't be the only one..."
288,2019-12-09 06:41:18,"RT @montypal: On my way to #ASHP19 to provide an overview of #kidneycancer w Christopher A. Fausel, PharmD, MHA, BCOP @IndianaUniv. Looking…"
289,2019-12-09 06:25:18,@TippecanoeCoSh1 @libertyg_sister Strange how tips even eye witnes tips are ignored! How close is the Abby &amp; Libby… https://t.co/N4BdljIZRU
290,2019-12-09 04:23:03,"RT @montypal: On my way to #ASHP19 to provide an overview of #kidneycancer w Christopher A. Fausel, PharmD, MHA, BCOP @IndianaUniv. Looking…"
291,2019-12-09 01:51:56,"@BluegrassRec 2/4 sons are @IndianaUniv grads. Bloomington is a college town. Quaint, fun, beautiful campus. Lexing… https://t.co/yIkD3j5xVY"
292,2019-12-08 22:56:20,RT @INChick: Check out this month's teacher spotlight: https://t.co/Ed1VTQBcWE @ButlerCOE @ButlerCCom @IndianaUniv
293,2019-12-08 21:34:33,I cannot believe @IndianaFootball  is coming to my adopted hometown.  My family has had season tix for IU for 47 ye… https://t.co/KFaSEoAbOX
294,2019-12-08 20:22:44,RT @thepennyhoarder: Video game experts from @riotgames &amp; @IndianaUniv weigh in on #job opportunities and the future of the industry. Playi…
295,2019-12-08 19:10:10,"On my way to #ASHP19 to provide an overview of #kidneycancer w Christopher A. Fausel, PharmD, MHA, BCOP… https://t.co/0oAaUtxjv9"
296,2019-12-08 15:01:53,Only one thing could keep me from making the trek down to Louisiana to see @MarianUFootball compete for the Nationa… https://t.co/FwFWlMzMAw
297,2019-12-08 13:48:30,RT @thepennyhoarder: Video game experts from @riotgames &amp; @IndianaUniv weigh in on #job opportunities and the future of the industry. Playi…
298,2019-12-08 13:45:10,Video game experts from @riotgames &amp; @IndianaUniv weigh in on #job opportunities and the future of the industry. Pl… https://t.co/j5HZmkYVja
299,2019-12-08 11:33:56,@IndianaUniv alumni making a difference in #Thailand. Jakkai Siributr’s work in an #LGBTQ exhibit at Bangkok Art &amp;… https://t.co/PcMR0f54TS
300,2019-12-08 07:13:39,@DestinyRay23 @erasmuse @IUBloomington @IndianaUniv @iupress Your morals require you to deny facts?
301,2019-12-08 07:11:38,"RT @KamranBokhari: DCers, join us on Dec 16 for the @CGlobalPolicy's panel discussion: 'Religious Extremism, the Kashmir Crisis &amp; US South…"
302,2019-12-08 00:07:01,"@terrellclemmons @IndianaUniv @KelleySchool @MikeSAdams Thanks. I like knowing what's being printed about me. 

Ano… https://t.co/SVKzyKbkX6"
303,2019-12-07 23:13:24,RT @paydar: Proud to have been able to present w/ @IUBProvost Robel &amp; IU Vice President Applegate on this potential policy change for @IUPU…
304,2019-12-07 22:39:54,@vgwilburn @IndianaUniv @LifeAtPurdue @IUPUI Bahaha!! Santa will get no cookies and milk @vgwilburn house this year!! 😳😂🌲🎅🏼
305,2019-12-07 21:52:30,"Oh 🎅 you are on OUR naughty list😳

@IndianaUniv @LifeAtPurdue @IUPUI 

#IUFamily https://t.co/KjAhIgQ4As"
306,2019-12-07 19:53:47,"RT @IUMedSchool: What are the longterm risks for babies born exposed to #opioids? @BradyAtwood, PhD, brought together a multidisciplinary t…"
307,2019-12-07 19:33:00,"What are the longterm risks for babies born exposed to #opioids? @BradyAtwood, PhD, brought together a multidiscipl… https://t.co/U7BUXlFcVH"
308,2019-12-07 19:31:16,Looks like @IndianaUniv is getting close to going #TestOptional. Interesting to see prominent flagships considering… https://t.co/kQHJp4cnUX
309,2019-12-07 17:32:17,RT @radmxds: bro i just want mold free dorms good WiFi and free therapy not some bells https://t.co/YUifVsIODy
310,2019-12-07 16:04:01,RT @AustinDorris83: Hang this man’s jersey in the rafters https://t.co/X9DKlktf1v
311,2019-12-07 15:54:04,"RT @IndianaUniv: Mark Deal: President McRobbie, I've brought your Bucket home.
#IUBOT https://t.co/k2jZ2kMoY8"
312,2019-12-07 15:45:06,@wjsullivan @IndianaUniv @marclebryk The photo is awesome!
313,2019-12-07 15:42:39,Is Deal testifying before Congress? https://t.co/2CyEwodmKv
314,2019-12-07 15:27:32,"RT @IndianaUniv: Mark Deal: President McRobbie, I've brought your Bucket home.
#IUBOT https://t.co/k2jZ2kMoY8"
315,2019-12-07 14:50:42,"RT @IndianaUniv: Mark Deal: President McRobbie, I've brought your Bucket home.
#IUBOT https://t.co/k2jZ2kMoY8"
316,2019-12-07 14:46:01,"RT @IndianaUniv: Need a closer look at that Bucket? Thanks for bringing it home @IndianaFootball @CoachAllenIU
#GoIU⚪🔴 https://t.co/WtWi9ls…"
317,2019-12-07 14:33:32,@IndianaUniv @KelleySchool feminists emotional re @erasmuse s/o @MikeSAdams https://t.co/CXSAWTSwHt
318,2019-12-07 14:11:46,@IndianaUniv Basically anyone can go if you can afford to pay.
319,2019-12-07 14:07:55,@IndianaUniv So basically anyone can get in? This is the opposite of the “other” main university in the state. Does… https://t.co/YJiTO94I2z
320,2019-12-07 13:22:57,@wjsullivan @IndianaUniv @marclebryk @SocialD1 Perfect song! Love Social D! I want my conference walk on song to be “Sick Boy”!
321,2019-12-07 13:19:00,"@adamhayden @IndianaUniv @marclebryk I knew that study sounded familiar...yep, I wrote about that paper! And closed… https://t.co/xI3HhRkTYk"
322,2019-12-07 12:16:17,@wjsullivan @IndianaUniv @marclebryk Reminds me of two papers from Tomasetti and Vogelstein implicating random copy… https://t.co/NIbFBSA6te
323,2019-12-07 12:06:51,RT @ampathkenya: Congratulations to Dr. Einterz for receiving the President's Medal for his leadership of AMPATH and the @IUGlobalHealth: h…
324,2019-12-07 10:00:48,@Kenchapman47My @DBanksy @ISUFootball @IllinoisStateU @Illinois_Alma @AlabamaFTBL @IndianaUniv Not many Scottish Un… https://t.co/gc5bwWpLSI
325,2019-12-07 09:10:48,"@davemcardle @DBanksy @ISUFootball @IllinoisStateU @Illinois_Alma @AlabamaFTBL @IndianaUniv No problem,  invite me… https://t.co/j9WYsUOAvT"
326,2019-12-07 08:28:35,"RT @IndianaUniv: Mark Deal: President McRobbie, I've brought your Bucket home.
#IUBOT https://t.co/k2jZ2kMoY8"
327,2019-12-07 07:33:46,"@Kenchapman47My @DBanksy @ISUFootball @IllinoisStateU @Illinois_Alma @AlabamaFTBL @IndianaUniv Well, thank you kindly!"
328,2019-12-07 07:04:16,"#MikePence @VP
Must be removed!! 
https://t.co/eNyKqw0K0J

@INDems @Colts @Pacers @IndianaUniv #jenniferwilliams… https://t.co/Rzn2HJ8VFm"
329,2019-12-07 06:42:02,RT @ampathkenya: Congratulations to Dr. Einterz for receiving the President's Medal for his leadership of AMPATH and the @IUGlobalHealth: h…
330,2019-12-07 05:48:44,RT @ampathkenya: Congratulations to Dr. Einterz for receiving the President's Medal for his leadership of AMPATH and the @IUGlobalHealth: h…
331,2019-12-07 05:35:24,Check out this month's teacher spotlight: https://t.co/Ed1VTQBcWE @ButlerCOE @ButlerCCom @IndianaUniv
332,2019-12-07 05:21:57,"RT @IndianaUniv: Mark Deal: President McRobbie, I've brought your Bucket home.
#IUBOT https://t.co/k2jZ2kMoY8"
333,2019-12-07 04:51:59,RT @AustinDorris83: Hang this man’s jersey in the rafters https://t.co/X9DKlktf1v
334,2019-12-07 04:22:34,"@davemcardle @DBanksy Look up your ""sister"" or ""brother"" city in America.  Meanwhile,... YO !         @ISUFootball… https://t.co/zcanMmTciX"
335,2019-12-07 04:05:34,"RT @IndianaUniv: Second @IUSG recommendation: Delegate responsibility to IU campuses to adapt to scooters
-Improve bike/scooter infrastruct…"
336,2019-12-07 04:04:52,RT @IndianaUniv: We’re wrapping up this session with the @IUSG Scooter Policy Recommendations for @IUBloomington presented by Student Body…
337,2019-12-07 03:22:44,@wjsullivan @IndianaUniv @marclebryk Gotta know when to hold ‘em
338,2019-12-07 03:00:16,@IndianaUniv @IUBloomington @IndianaFootball @CoachAllenIU @IUHoosiers Ah!  Le Bucket!!
339,2019-12-07 02:46:22,"RT @chuck_carney: The subtext of this Tweet is that I look like baby Yoda. Take it, not sure how to I am. https://t.co/qLMOXCNVVH"
340,2019-12-07 02:35:31,RT @ampathkenya: Congratulations to Dr. Einterz for receiving the President's Medal for his leadership of AMPATH and the @IUGlobalHealth: h…
341,2019-12-07 02:19:52,"The subtext of this Tweet is that I look like baby Yoda. Take it, not sure how to I am. https://t.co/qLMOXCNVVH"
342,2019-12-07 02:00:29,"RT @IndianaUniv: Need a closer look at that Bucket? Thanks for bringing it home @IndianaFootball @CoachAllenIU
#GoIU⚪🔴 https://t.co/WtWi9ls…"
343,2019-12-07 01:42:26,"@IndianaUniv @marclebryk The piece is called ""Play the Hand You're Dealt"" (referring to your genetic ""cards"") and t… https://t.co/bF1REAxdk1"
344,2019-12-07 01:40:54,"I made the final table at the World Poker Tour! Just bluffing...this is from @IndianaUniv IU Alumni magazine, which… https://t.co/Vb4efKBJgD"
345,2019-12-07 01:23:32,"RT @IndianaUniv: Mark Deal: President McRobbie, I've brought your Bucket home.
#IUBOT https://t.co/k2jZ2kMoY8"
346,2019-12-07 00:44:37,@paydar @iueast @IUPUI @IndianaUniv Thanks for your leadership!
347,2019-12-06 23:21:25,"RT @IUGlobalHealth: Congratulations to our director, Dr. Bob Einterz, for receiving the Indiana University President's Medal from President…"
348,2019-12-06 22:33:37,RT @coachpechac: #iufb #TheRealDeal 👊 https://t.co/VZ89Xer1xv
349,2019-12-06 22:31:08,"RT @IndianaUniv: Mark Deal: President McRobbie, I've brought your Bucket home.
#IUBOT https://t.co/k2jZ2kMoY8"
350,2019-12-06 22:28:36,RT @paydar: Proud to have been able to present w/ @IUBProvost Robel &amp; IU Vice President Applegate on this potential policy change for @IUPU…
351,2019-12-06 22:20:34,Proud to have been able to present w/ @IUBProvost Robel &amp; IU Vice President Applegate on this potential policy chan… https://t.co/kpTYr6ui9Y
352,2019-12-06 22:15:01,"What: The Nutcracker 🎄 
Where: Musical Arts Center 📍 
When: Tonight, 7:30pm  🕢 
Friday night plans: ✔️ ✔️✔️✔️ https://t.co/usLngrMzQO"
353,2019-12-06 22:01:11,Amazing opportunities like this are regular features of a world class institution like @IndianaUniv https://t.co/Eh5y0xrj0N
354,2019-12-06 21:58:19,"RT @DesignLabUCSD: Researchers at @IndianaUniv are working on BotSlayer, a free tool ""aimed at helping journalists and the general public s…"
355,2019-12-06 21:25:48,@XxCelia98 @IndianaUniv @IUBloomington LMFAOOO
356,2019-12-06 21:24:03,"@IndianaUniv @IUBloomington when are y’all  gonna get the mold out of the dorms
they can’t BREATHE iu..."
357,2019-12-06 21:23:32,RT @radmxds: bro i just want mold free dorms good WiFi and free therapy not some bells https://t.co/YUifVsIODy
358,2019-12-06 21:21:10,"RT @IndianaUniv: Need a closer look at that Bucket? Thanks for bringing it home @IndianaFootball @CoachAllenIU
#GoIU⚪🔴 https://t.co/WtWi9ls…"
359,2019-12-06 21:08:29,"RT @IUGlobalHealth: Congratulations to our director, Dr. Bob Einterz, for receiving the Indiana University President's Medal from President…"
360,2019-12-06 21:02:39,"RT @IndianaUniv: Need a closer look at that Bucket? Thanks for bringing it home @IndianaFootball @CoachAllenIU
#GoIU⚪🔴 https://t.co/WtWi9ls…"
361,2019-12-06 20:46:35,RT @IUBArchives: Terrific thread about a number of the wonderful projects celebrating and documenting @IndianaUniv's Bicentennial! https://…
362,2019-12-06 20:31:08,"RT @IUGlobalHealth: Congratulations to our director, Dr. Bob Einterz, for receiving the Indiana University President's Medal from President…"
363,2019-12-06 20:25:34,"RT @IUGlobalHealth: Congratulations to our director, Dr. Bob Einterz, for receiving the Indiana University President's Medal from President…"
364,2019-12-06 20:13:47,"Congratulations to our director, Dr. Bob Einterz, for receiving the Indiana University President's Medal from Presi… https://t.co/ROS91cIBSz"
365,2019-12-06 20:09:13,Congratulations to Dr. Einterz for receiving the President's Medal for his leadership of AMPATH and the… https://t.co/ovilJEDY7i
366,2019-12-06 19:44:32,This is the actual situation in the car as the IU comms team is driving back to @IUBloomington after the December B… https://t.co/xk68QEzRPe
367,2019-12-06 19:25:46,"RT @paydar: Attending the #IUBOT meeting @iueast, I took a walk on campus to say hello to the wonderful faculty &amp; staff I had the pleasure…"
368,2019-12-06 19:18:44,What is the best way to pick a law school?  One TLS Member is trying to decide between  Notre Dame or Indiana Unive… https://t.co/GFJr6f0nEl
369,2019-12-06 18:58:44,"Cody’s heart is indicative of the superb students, faculty and staff we have here @KelleySchool and across… https://t.co/MjpP7XiyrW"
370,2019-12-06 18:58:09,@vijisankarlisub @KamranBokhari @CGlobalPolicy @IndianaUniv @Watandost @AzeemIbrahim @Aparna_Pande @MichaelKugelman… https://t.co/Q14YOI4kRR
371,2019-12-06 18:54:58,"RT @IndianaUniv: Second @IUSG recommendation: Delegate responsibility to IU campuses to adapt to scooters
-Improve bike/scooter infrastruct…"
