,created_at,tweets
887,2019-12-11 17:04:52,"RT @IUHoosiers: 🔊 WE'RE ALL FOR YOU!

#IndianaDay | #GoIU https://t.co/mu9m4zQeSo"
888,2019-12-11 17:04:41,"RT @IUHoosiers: 🔊 WE'RE ALL FOR YOU!

#IndianaDay | #GoIU https://t.co/mu9m4zQeSo"
889,2019-12-11 16:53:45,"RT @IUHoosiers: 🔊 WE'RE ALL FOR YOU!

#IndianaDay | #GoIU https://t.co/mu9m4zQeSo"
890,2019-12-11 16:52:11,"RT @IUHoosiers: 🔊 WE'RE ALL FOR YOU!

#IndianaDay | #GoIU https://t.co/mu9m4zQeSo"
891,2019-12-11 16:47:06,"RT @IUHoosiers: 🔊 WE'RE ALL FOR YOU!

#IndianaDay | #GoIU https://t.co/mu9m4zQeSo"
892,2019-12-11 16:45:49,"RT @IUHoosiers: 🔊 WE'RE ALL FOR YOU!

#IndianaDay | #GoIU https://t.co/mu9m4zQeSo"
893,2019-12-11 16:45:39,"RT @IUHoosiers: 🔊 WE'RE ALL FOR YOU!

#IndianaDay | #GoIU https://t.co/mu9m4zQeSo"
894,2019-12-11 16:44:42,"RT @IUHoosiers: 🔊 WE'RE ALL FOR YOU!

#IndianaDay | #GoIU https://t.co/mu9m4zQeSo"
895,2019-12-11 16:42:01,@IUHoosiers @sheila06942158 💯
896,2019-12-11 16:41:07,"RT @IUHoosiers: 🔊 WE'RE ALL FOR YOU!

#IndianaDay | #GoIU https://t.co/mu9m4zQeSo"
897,2019-12-11 16:40:36,Always. https://t.co/aYTslejUyj
898,2019-12-11 16:40:15,⚪️🔴 https://t.co/pRjqPVbroC
899,2019-12-11 16:39:32,"RT @IUHoosiers: 🔊 WE'RE ALL FOR YOU!

#IndianaDay | #GoIU https://t.co/mu9m4zQeSo"
900,2019-12-11 16:38:06,"🔊 WE'RE ALL FOR YOU!

#IndianaDay | #GoIU https://t.co/mu9m4zQeSo"
901,2019-12-11 15:09:48,RT @maggie_magnotta: The BIG 🍎 is ready for @IUHoosiers !!! https://t.co/BXKTwLoKUK
902,2019-12-11 14:44:39,RT @maggie_magnotta: The BIG 🍎 is ready for @IUHoosiers !!! https://t.co/BXKTwLoKUK
903,2019-12-11 14:18:49,"RT @IndianaVB: ⚪️15th in the NCAA in total attendance. 

🔴Program record for average attendance.

📝https://t.co/gAxOOa5gn3

Thank you Hoosi…"
904,2019-12-11 13:16:27,RT @pdiprimio: Veteran quarterback Peyton Ramsey represents the best of college football. Here's why ... @IndianaFootball  #iufb ... https:…
905,2019-12-11 12:51:58,@Mo_Creek @IUHoosiers Always a Hoosier!
906,2019-12-11 12:47:41,"RT @iuheartland: Great recap from our friend @pdiprimio on tonight's victory. Check it out. #iubb 

https://t.co/IhjmtfB84c"
907,2019-12-11 12:05:42,RT @pdiprimio: Veteran quarterback Peyton Ramsey represents the best of college football. Here's why ... @IndianaFootball  #iufb ... https:…
908,2019-12-11 11:48:26,"Hoosiers Outlast UConn, 57-54, at Madison Square Garden - Indiana University Athletics https://t.co/GyruaCiEpk"
909,2019-12-11 11:32:10,RT @maggie_magnotta: The BIG 🍎 is ready for @IUHoosiers !!! https://t.co/BXKTwLoKUK
910,2019-12-11 10:30:03,"RT @IUHoosiers: 🗣 IU all day!

@VicOladipo | #ProIU https://t.co/UharBi0Lwt"
911,2019-12-11 08:30:45,"RT @iuheartland: Great recap from our friend @pdiprimio on tonight's victory. Check it out. #iubb 

https://t.co/IhjmtfB84c"
912,2019-12-11 08:30:34,"RT @iuheartland: Great recap from our friend @pdiprimio on tonight's victory. Check it out. #iubb 

https://t.co/IhjmtfB84c"
913,2019-12-11 08:30:21,"RT @iuheartland: Great recap from our friend @pdiprimio on tonight's victory. Check it out. #iubb 

https://t.co/IhjmtfB84c"
914,2019-12-11 08:30:10,"Great recap from our friend @pdiprimio on tonight's victory. Check it out. #iubb 

https://t.co/IhjmtfB84c"
915,2019-12-11 06:40:10,RT @maggie_magnotta: The BIG 🍎 is ready for @IUHoosiers !!! https://t.co/BXKTwLoKUK
916,2019-12-11 06:22:38,RT @maggie_magnotta: The BIG 🍎 is ready for @IUHoosiers !!! https://t.co/BXKTwLoKUK
917,2019-12-11 05:23:59,RT @maggie_magnotta: The BIG 🍎 is ready for @IUHoosiers !!! https://t.co/BXKTwLoKUK
918,2019-12-11 05:16:11,RT @maggie_magnotta: The BIG 🍎 is ready for @IUHoosiers !!! https://t.co/BXKTwLoKUK
919,2019-12-11 05:08:19,RT @IndianaMBB: Hoosiers! Coming home with a win. https://t.co/DXEIpHmDRl
920,2019-12-11 05:07:55,Fuck off @IUHoosiers you cunts make your fucking free throws @barstoolbets
921,2019-12-11 04:39:23,This @IUHoosiers  vs @UConnMBB game is hard to watch...It has to be two of the worst teams I've seen... Worse than watching Virginia
922,2019-12-11 04:21:45,RT @maggie_magnotta: The BIG 🍎 is ready for @IUHoosiers !!! https://t.co/BXKTwLoKUK
923,2019-12-11 04:16:01,"So far, @IUHoosiers defense is solid.  Great help defense and pressure on the ball."
924,2019-12-11 04:09:44,@shaunmicheelpga @IUHoosiers @IndianaFootball @sagesteele I was a junior. Rainy (but beautiful) day. We actually pl… https://t.co/FXtAoDDKbO
925,2019-12-11 03:53:05,RT @maggie_magnotta: The BIG 🍎 is ready for @IUHoosiers !!! https://t.co/BXKTwLoKUK
926,2019-12-11 03:49:05,RT @smallindiana: Challenge Accepted. #iubb https://t.co/MMTugkYm2y https://t.co/AhAOEzNSke
927,2019-12-11 03:48:02,@maggie_magnotta @IUHoosiers @EmpireStateBldg You just love to see it
928,2019-12-11 03:47:41,RT @maggie_magnotta: The BIG 🍎 is ready for @IUHoosiers !!! https://t.co/BXKTwLoKUK
929,2019-12-11 03:46:07,RT @IndianaMBB: Intermission at MSG. https://t.co/YNy0XmRgza
930,2019-12-11 03:44:24,"RT @IndianaVB: ⚪️15th in the NCAA in total attendance. 

🔴Program record for average attendance.

📝https://t.co/gAxOOa5gn3

Thank you Hoosi…"
931,2019-12-11 03:32:59,@IUHoosiers  go as Phinisee goes. Has got to stay healthy for this team to go.. Look at last year!!
932,2019-12-11 03:19:07,RT @maggie_magnotta: The BIG 🍎 is ready for @IUHoosiers !!! https://t.co/BXKTwLoKUK
933,2019-12-11 03:06:41,RT @pdiprimio: Veteran quarterback Peyton Ramsey represents the best of college football. Here's why ... @IndianaFootball  #iufb ... https:…
934,2019-12-11 02:57:22,RT @maggie_magnotta: The BIG 🍎 is ready for @IUHoosiers !!! https://t.co/BXKTwLoKUK
935,2019-12-11 02:52:02,RT @maggie_magnotta: The BIG 🍎 is ready for @IUHoosiers !!! https://t.co/BXKTwLoKUK
936,2019-12-11 02:44:13,"RT @IUHoosiers: 📍: @TheGarden
🏀: vs. UConn
🕘: 9:00p
📺: @ESPN
📝: https://t.co/KE7pQc4zho
📱: @IndianaMBB https://t.co/cpuXc5SMYt"
937,2019-12-11 02:43:01,"RT @IndianaMBB: #DontEverGiveUp
      → https://t.co/4cRmFawSss ← https://t.co/OpJrCoRHzs"
938,2019-12-11 02:36:13,RT @maggie_magnotta: The BIG 🍎 is ready for @IUHoosiers !!! https://t.co/BXKTwLoKUK
939,2019-12-11 02:31:04,"RT @IUHoosiers: This could be you. 👇

We're giving away five sets of #IUBB-Florida State tickets. Retweet to win seats for you + a friend.…"
940,2019-12-11 02:30:59,"RT @IUHoosiers: This could be you. 👇

We're giving away five sets of #IUBB-Florida State tickets. Retweet to win seats for you + a friend.…"
941,2019-12-11 02:30:05,RT @maggie_magnotta: The BIG 🍎 is ready for @IUHoosiers !!! https://t.co/BXKTwLoKUK
942,2019-12-11 02:21:46,"@IUHoosiers @TheGarden @espn @IndianaMBB @TheJimmyVClsc Ok, Hoosiers. Texas Tech SHOWED UP! Will YOU show up?"
943,2019-12-11 02:20:05,RT @maggie_magnotta: The BIG 🍎 is ready for @IUHoosiers !!! https://t.co/BXKTwLoKUK
944,2019-12-11 02:19:15,RT @maggie_magnotta: The BIG 🍎 is ready for @IUHoosiers !!! https://t.co/BXKTwLoKUK
945,2019-12-11 02:18:05,"RT @IUHoosiers: 📍: @TheGarden
🏀: vs. UConn
🕘: 9:00p
📺: @ESPN
📝: https://t.co/KE7pQc4zho
📱: @IndianaMBB https://t.co/cpuXc5SMYt"
946,2019-12-11 02:11:24,RT @pdiprimio: Veteran quarterback Peyton Ramsey represents the best of college football. Here's why ... @IndianaFootball  #iufb ... https:…
947,2019-12-11 01:54:38,@IUBBGuys @IUHoosiers Right lol
948,2019-12-11 01:52:47,@Datdudecmart2 @IUHoosiers At this rate more like 9:40
949,2019-12-11 01:50:02,@IUBBGuys @IUHoosiers *9:25
950,2019-12-11 01:48:25,RT @maggie_magnotta: The BIG 🍎 is ready for @IUHoosiers !!! https://t.co/BXKTwLoKUK
951,2019-12-11 01:47:37,"RT @IUHoosiers: 📍: @TheGarden
🏀: vs. UConn
🕘: 9:00p
📺: @ESPN
📝: https://t.co/KE7pQc4zho
📱: @IndianaMBB https://t.co/cpuXc5SMYt"
952,2019-12-11 01:47:02,RT @maggie_magnotta: The BIG 🍎 is ready for @IUHoosiers !!! https://t.co/BXKTwLoKUK
953,2019-12-11 01:45:18,RT @maggie_magnotta: The BIG 🍎 is ready for @IUHoosiers !!! https://t.co/BXKTwLoKUK
954,2019-12-11 01:44:27,"RT @IUHoosiers: 📍: @TheGarden
🏀: vs. UConn
🕘: 9:00p
📺: @ESPN
📝: https://t.co/KE7pQc4zho
📱: @IndianaMBB https://t.co/cpuXc5SMYt"
955,2019-12-11 01:43:47,RT @maggie_magnotta: The BIG 🍎 is ready for @IUHoosiers !!! https://t.co/BXKTwLoKUK
956,2019-12-11 01:42:27,@IUHoosiers 9 https://t.co/e2EviwZFCv
957,2019-12-11 01:39:49,"RT @IUHoosiers: 📍: @TheGarden
🏀: vs. UConn
🕘: 9:00p
📺: @ESPN
📝: https://t.co/KE7pQc4zho
📱: @IndianaMBB https://t.co/cpuXc5SMYt"
958,2019-12-11 01:39:19,"🤞🏻🤞🏻🤞🏻

#IUBB https://t.co/hCTgyhZp6K"
959,2019-12-11 01:37:58,"RT @IUHoosiers: 📍: @TheGarden
🏀: vs. UConn
🕘: 9:00p
📺: @ESPN
📝: https://t.co/KE7pQc4zho
📱: @IndianaMBB https://t.co/cpuXc5SMYt"
960,2019-12-11 01:36:34,RT @maggie_magnotta: The BIG 🍎 is ready for @IUHoosiers !!! https://t.co/BXKTwLoKUK
961,2019-12-11 01:36:32,Veteran quarterback Peyton Ramsey represents the best of college football. Here's why ... @IndianaFootball  #iufb .… https://t.co/dEclobptmB
962,2019-12-11 01:36:14,"📍: @TheGarden
🏀: vs. UConn
🕘: 9:00p
📺: @ESPN
📝: https://t.co/KE7pQc4zho
📱: @IndianaMBB https://t.co/cpuXc5SMYt"
963,2019-12-11 01:33:22,"RT @IndianaVB: ⚪️15th in the NCAA in total attendance. 

🔴Program record for average attendance.

📝https://t.co/gAxOOa5gn3

Thank you Hoosi…"
964,2019-12-11 01:25:45,RT @maggie_magnotta: The BIG 🍎 is ready for @IUHoosiers !!! https://t.co/BXKTwLoKUK
965,2019-12-11 01:15:49,"RT @IndianaMBB: ⏰: 9:00p
📺: @ESPN
📻: https://t.co/RmxnrXw3fo
📱: @IndianaMBB https://t.co/7J0u1QGfzv"
966,2019-12-11 01:11:57,RT @maggie_magnotta: The BIG 🍎 is ready for @IUHoosiers !!! https://t.co/BXKTwLoKUK
967,2019-12-11 01:11:04,@maggie_magnotta @HomegrownHoos @IUHoosiers @EmpireStateBldg @FirenzeMike #GoBigRed
968,2019-12-11 01:10:42,RT @maggie_magnotta: The BIG 🍎 is ready for @IUHoosiers !!! https://t.co/BXKTwLoKUK
969,2019-12-11 01:08:26,@maggie_magnotta @IUHoosiers @EmpireStateBldg https://t.co/au36n1Mheu
970,2019-12-11 01:07:20,RT @maggie_magnotta: The BIG 🍎 is ready for @IUHoosiers !!! https://t.co/BXKTwLoKUK
971,2019-12-11 01:04:54,"RT @IndianaVB: ⚪️15th in the NCAA in total attendance. 

🔴Program record for average attendance.

📝https://t.co/gAxOOa5gn3

Thank you Hoosi…"
972,2019-12-11 00:56:54,@IUHoosiers  congrats on your championship this day seven years ago! #BBN #stfua
973,2019-12-11 00:56:42,"RT @IndianaVB: ⚪️15th in the NCAA in total attendance. 

🔴Program record for average attendance.

📝https://t.co/gAxOOa5gn3

Thank you Hoosi…"
974,2019-12-11 00:56:28,RT @maggie_magnotta: The BIG 🍎 is ready for @IUHoosiers !!! https://t.co/BXKTwLoKUK
975,2019-12-11 00:52:26,RT @maggie_magnotta: The BIG 🍎 is ready for @IUHoosiers !!! https://t.co/BXKTwLoKUK
976,2019-12-11 00:51:35,RT @maggie_magnotta: The BIG 🍎 is ready for @IUHoosiers !!! https://t.co/BXKTwLoKUK
977,2019-12-11 00:39:01,"RT @IndianaMBB: ⏰: 9:00p
📺: @ESPN
📻: https://t.co/RmxnrXw3fo
📱: @IndianaMBB https://t.co/7J0u1QGfzv"
978,2019-12-11 00:35:27,"RT @IndianaVB: ⚪️15th in the NCAA in total attendance. 

🔴Program record for average attendance.

📝https://t.co/gAxOOa5gn3

Thank you Hoosi…"
979,2019-12-11 00:13:16,"RT @IndianaMBB: ⏰: 9:00p
📺: @ESPN
📻: https://t.co/RmxnrXw3fo
📱: @IndianaMBB https://t.co/7J0u1QGfzv"
980,2019-12-11 00:11:31,"RT @IndianaWBB: #iuwbb is headed to Indy on Wednesday night ⚪️🔴

📝 https://t.co/XnktRDQQ8y https://t.co/AY999QYxUj"
981,2019-12-11 00:00:06,This never gets old reliving especially Don Fischer’s call — 8 years ago tonight “The Shot Heard Around The World a… https://t.co/CHn3SIlN0V
982,2019-12-10 23:57:18,The BIG 🍎 is ready for @IUHoosiers !!! https://t.co/BXKTwLoKUK
983,2019-12-10 23:47:57,"RT @IndianaMBB: ⏰: 9:00p
📺: @ESPN
📻: https://t.co/RmxnrXw3fo
📱: @IndianaMBB https://t.co/7J0u1QGfzv"
984,2019-12-10 23:34:42,"RT @IndianaMBB: ⏰: 9:00p
📺: @ESPN
📻: https://t.co/RmxnrXw3fo
📱: @IndianaMBB https://t.co/7J0u1QGfzv"
985,2019-12-10 23:33:53,"Woot Woot! #GoIU I’d be there, but can’t make it due to previous plans. Please get there, if you can.… https://t.co/jzt5KmoKws"
986,2019-12-10 23:30:35,"RT @IndianaSwimDive: NEWS ➡️ Indiana swimming and diving has announced the addition of assistant coach John Long. 

📝 https://t.co/vEmVcl5I…"
987,2019-12-10 23:30:19,"For all my Hoosiers friends, see who will join the most dominant program in the nation, IU Soccer, in this new seri… https://t.co/vXbvJOgq30"
988,2019-12-10 23:17:36,"@mollyhannahm @MadeinMemphis1 @IUHoosiers loss is @uofmemphis gain. Tough decision but as Dorothy said, “there’s no… https://t.co/uTocwhyhe9"
989,2019-12-10 23:16:21,"RT @IndianaMBB: ⏰: 9:00p
📺: @ESPN
📻: https://t.co/RmxnrXw3fo
📱: @IndianaMBB https://t.co/7J0u1QGfzv"
990,2019-12-10 23:12:12,"RT @IndianaVB: ⚪️15th in the NCAA in total attendance. 

🔴Program record for average attendance.

📝https://t.co/gAxOOa5gn3

Thank you Hoosi…"
991,2019-12-10 23:02:10,RT @AthleteAlly: .@pac12 and @bigten shine as the NCAA conferences with highest average Athletic Equality Index scores on LGBTQ inclusion!…
992,2019-12-10 22:30:05,"RT @IndianaVB: ⚪️15th in the NCAA in total attendance. 

🔴Program record for average attendance.

📝https://t.co/gAxOOa5gn3

Thank you Hoosi…"
993,2019-12-10 22:29:49,"🎶 For the holidays you can't beat home sweet home. 🎶

Coming back home to Indiana? Act now + book your free facility tour."
994,2019-12-10 21:32:07,"RT @IndianaMBB: ⏰: 9:00p
📺: @ESPN
📻: https://t.co/RmxnrXw3fo
📱: @IndianaMBB https://t.co/7J0u1QGfzv"
995,2019-12-10 21:31:30,IU Basketball and Archie Miller (8-1) 2 point favorites vs. UConn in NYC 2nd of Jimmy V doubleheader.  Come off the… https://t.co/5tGuwyo0DF
996,2019-12-10 21:22:49,"RT @IndianaVB: ⚪️15th in the NCAA in total attendance. 

🔴Program record for average attendance.

📝https://t.co/gAxOOa5gn3

Thank you Hoosi…"
997,2019-12-10 21:18:54,"RT @IndianaFootball: 👏 👏 👏 @Mullen_7era 

📝 https://t.co/8EQzA38k46 https://t.co/xv843Vwios"
998,2019-12-10 21:08:22,"RT @IndianaMBB: ⏰: 9:00p
📺: @ESPN
📻: https://t.co/RmxnrXw3fo
📱: @IndianaMBB https://t.co/7J0u1QGfzv"
999,2019-12-10 20:49:35,"RT @IndianaVB: ⚪️15th in the NCAA in total attendance. 

🔴Program record for average attendance.

📝https://t.co/gAxOOa5gn3

Thank you Hoosi…"
1000,2019-12-10 20:43:03,"RT @IndianaVB: ⚪️15th in the NCAA in total attendance. 

🔴Program record for average attendance.

📝https://t.co/gAxOOa5gn3

Thank you Hoosi…"
1001,2019-12-10 20:36:45,"RT @IndianaMBB: ⏰: 9:00p
📺: @ESPN
📻: https://t.co/RmxnrXw3fo
📱: @IndianaMBB https://t.co/7J0u1QGfzv"
1002,2019-12-10 20:22:06,"RT @IndianaVB: ⚪️15th in the NCAA in total attendance. 

🔴Program record for average attendance.

📝https://t.co/gAxOOa5gn3

Thank you Hoosi…"
1003,2019-12-10 20:16:34,"RT @IndianaMBB: ⏰: 9:00p
📺: @ESPN
📻: https://t.co/RmxnrXw3fo
📱: @IndianaMBB https://t.co/7J0u1QGfzv"
1004,2019-12-10 20:04:47,"RT @IndianaMBB: ⏰: 9:00p
📺: @ESPN
📻: https://t.co/RmxnrXw3fo
📱: @IndianaMBB https://t.co/7J0u1QGfzv"
1005,2019-12-10 19:50:12,"RT @IndianaMBB: ⏰: 9:00p
📺: @ESPN
📻: https://t.co/RmxnrXw3fo
📱: @IndianaMBB https://t.co/7J0u1QGfzv"
1006,2019-12-10 19:39:41,"RT @IndianaMBB: Tomorrow's game is a quick turnaround for the Hoosiers, who are looking to bounce back in NYC.

https://t.co/Q1tS5yKyck"
1007,2019-12-10 19:38:32,"RT @IndianaVB: ⚪️15th in the NCAA in total attendance. 

🔴Program record for average attendance.

📝https://t.co/gAxOOa5gn3

Thank you Hoosi…"
1008,2019-12-10 19:34:57,"RT @IndianaVB: ⚪️15th in the NCAA in total attendance. 

🔴Program record for average attendance.

📝https://t.co/gAxOOa5gn3

Thank you Hoosi…"
1009,2019-12-10 19:33:57,"RT @IndianaVB: ⚪️15th in the NCAA in total attendance. 

🔴Program record for average attendance.

📝https://t.co/gAxOOa5gn3

Thank you Hoosi…"
1010,2019-12-10 19:29:03,"⚪️15th in the NCAA in total attendance. 

🔴Program record for average attendance.

📝https://t.co/gAxOOa5gn3

Thank… https://t.co/6tghEpdxqh"
1011,2019-12-10 19:24:27,"RT @IndianaMBB: ⏰: 9:00p
📺: @ESPN
📻: https://t.co/RmxnrXw3fo
📱: @IndianaMBB https://t.co/7J0u1QGfzv"
1012,2019-12-10 19:18:17,@Doug_McBuckets3 @MC_hammer37 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers The mid tier of the… https://t.co/5Ms1VAWPhz
1013,2019-12-10 19:16:43,"RT @IndianaMBB: ⏰: 9:00p
📺: @ESPN
📻: https://t.co/RmxnrXw3fo
📱: @IndianaMBB https://t.co/7J0u1QGfzv"
1014,2019-12-10 19:15:52,"RT @IndianaMBB: ⏰: 9:00p
📺: @ESPN
📻: https://t.co/RmxnrXw3fo
📱: @IndianaMBB https://t.co/7J0u1QGfzv"
1015,2019-12-10 19:15:07,@Jeffvol2 @MC_hammer37 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers 😂😂 *calls out Indiana for t… https://t.co/ZSW1IeyrwF
1016,2019-12-10 19:14:25,Rules to live by. @IUHoosiers https://t.co/KfZdbPlxNn
1017,2019-12-10 19:12:59,"RT @IndianaMBB: ⏰: 9:00p
📺: @ESPN
📻: https://t.co/RmxnrXw3fo
📱: @IndianaMBB https://t.co/7J0u1QGfzv"
1018,2019-12-10 19:12:51,@Doug_McBuckets3 @MC_hammer37 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers I’ve done a lot rese… https://t.co/4jpiCLop0l
1019,2019-12-10 19:08:26,"RT @IndianaMBB: ⏰: 9:00p
📺: @ESPN
📻: https://t.co/RmxnrXw3fo
📱: @IndianaMBB https://t.co/7J0u1QGfzv"
1020,2019-12-10 19:07:17,@Jeffvol2 @MC_hammer37 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers 😳😳😳 do some research first… https://t.co/DUFWoySrQS
1021,2019-12-10 19:06:32,@MC_hammer37 @Jeffvol2 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers Yikes.... https://t.co/dYyWin14E5
1022,2019-12-10 19:05:36,@MC_hammer37 @Doug_McBuckets3 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers Yes they hate African Americans.
1023,2019-12-10 19:04:14,"@Doug_McBuckets3 @MC_hammer37 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers Yep, we’re still tha… https://t.co/gNrVnAn1T6"
1024,2019-12-10 19:03:35,@Doug_McBuckets3 @Jeffvol2 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers Isn’t Indiana where the klan started?
1025,2019-12-10 19:02:40,@Jeffvol2 @MC_hammer37 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers What defense? 😂😂 https://t.co/mIGib70pGF
1026,2019-12-10 18:56:09,@Doug_McBuckets3 @MC_hammer37 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers You just said they w… https://t.co/BphGaavilq
1027,2019-12-10 18:48:37,@Jeffvol2 @MC_hammer37 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers 😂😂😂😂😂😂 “ask Nebraska and No… https://t.co/oAKg1Sitjc
1028,2019-12-10 18:31:08,"RT @IndianaMBB: ⏰: 9:00p
📺: @ESPN
📻: https://t.co/RmxnrXw3fo
📱: @IndianaMBB https://t.co/7J0u1QGfzv"
1029,2019-12-10 18:16:00,"RT @IndianaFootball: 👏 👏 👏 @Mullen_7era 

📝 https://t.co/8EQzA38k46 https://t.co/xv843Vwios"
1030,2019-12-10 18:05:09,"RT @IndianaMBB: ⏰: 9:00p
📺: @ESPN
📻: https://t.co/RmxnrXw3fo
📱: @IndianaMBB https://t.co/7J0u1QGfzv"
1031,2019-12-10 17:59:42,"RT @IndianaMBB: ⏰: 9:00p
📺: @ESPN
📻: https://t.co/RmxnrXw3fo
📱: @IndianaMBB https://t.co/7J0u1QGfzv"
1032,2019-12-10 17:43:16,"#iuwbb is headed to Indy on Wednesday night ⚪️🔴

📝 https://t.co/XnktRDQQ8y https://t.co/AY999QYxUj"
1033,2019-12-10 17:40:24,@NTillBilly @hoosiers65 @CalebWaters13 @MC_hammer37 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington… https://t.co/a1sfpW4ZYy
1034,2019-12-10 17:33:47,@Doug_McBuckets3 @MC_hammer37 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers Just makes sure you… https://t.co/FdbCZC3j8M
1035,2019-12-10 17:32:07,@Doug_McBuckets3 @MC_hammer37 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers Toughest conference… https://t.co/46jNxB2z0h
1036,2019-12-10 17:31:27,"RT @IndianaMBB: ⏰: 9:00p
📺: @ESPN
📻: https://t.co/RmxnrXw3fo
📱: @IndianaMBB https://t.co/7J0u1QGfzv"
1037,2019-12-10 17:30:19,"RT @IndianaMBB: ⏰: 9:00p
📺: @ESPN
📻: https://t.co/RmxnrXw3fo
📱: @IndianaMBB https://t.co/7J0u1QGfzv"
1038,2019-12-10 17:27:51,"RT @IndianaMBB: ⏰: 9:00p
📺: @ESPN
📻: https://t.co/RmxnrXw3fo
📱: @IndianaMBB https://t.co/7J0u1QGfzv"
1039,2019-12-10 17:26:17,@Jeffvol2 @MC_hammer37 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers You literally made your acc… https://t.co/3AFsY14LXH
1040,2019-12-10 17:24:27,@alec_pena1997 @IUHoosiers @taxslayerbowl @IndianaFootball @IUBloomington Students can purchase tickets for $15.  One per student account.
1041,2019-12-10 17:14:25,"⏰: 9:00 pm ET
📺: ESPN
📻: https://t.co/9o8s3xQTix
📱: @HoosierStofMind

#iubb #Hoosiers https://t.co/L9dieevp4I"
1042,2019-12-10 17:07:54,@craigmack34 @CalebWaters13 @JDogindy @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers Out of touch
1043,2019-12-10 17:06:07,RT @_delalelyo_: @rocxjordy @IUHoosiers boom periodt sis 🥱
1044,2019-12-10 17:05:52,"RT @rocxjordy: @_delalelyo_ @IUHoosiers quit living in the past

- Delaney"
1045,2019-12-10 17:05:48,@rocxjordy @IUHoosiers boom periodt sis 🥱
1046,2019-12-10 17:05:27,"@_delalelyo_ @IUHoosiers quit living in the past

- Delaney"
1047,2019-12-10 16:54:23,@Doug_McBuckets3 @MC_hammer37 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers I’m sure a mid tier… https://t.co/motZKaBsIp
1048,2019-12-10 16:51:44,@Jeffvol2 @MC_hammer37 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers https://t.co/Zrr9yAwyU7
1049,2019-12-10 16:44:06,THIS GAME IS GOING TO BE ONE FOR THE BOOKS! Sunday we found out @vol_football is going to the Gator Bowl &amp; playing… https://t.co/E014xxSIln
1050,2019-12-10 16:39:35,@Doug_McBuckets3 @MC_hammer37 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers Congratulations on t… https://t.co/3STjfDEW9M
1051,2019-12-10 16:32:03,RT @AthleteAlly: .@pac12 and @bigten shine as the NCAA conferences with highest average Athletic Equality Index scores on LGBTQ inclusion!…
1052,2019-12-10 16:30:12,.@pac12 and @bigten shine as the NCAA conferences with highest average Athletic Equality Index scores on LGBTQ incl… https://t.co/NAvl3EdbKD
1053,2019-12-10 16:11:14,@CalebWaters13 @NTillBilly @MC_hammer37 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers Like Georgia State?
1054,2019-12-10 16:10:06,RT @NTillBilly: @CalebWaters13 @MC_hammer37 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers Yikes https://t.co/GFnOQXDyYT
1055,2019-12-10 16:00:32,"RECAP | Willie Morrison and Zubin Muncherji wrapped up their stint at #SEAGames2019 on Tuesday morning!

✏️:… https://t.co/xBPWApOP1t"
1056,2019-12-10 15:40:57,"RT @IndianaMBB: ⏰: 9:00p
📺: @ESPN
📻: https://t.co/RmxnrXw3fo
📱: @IndianaMBB https://t.co/7J0u1QGfzv"
1057,2019-12-10 15:40:03,"RT @IndianaMBB: ⏰: 9:00p
📺: @ESPN
📻: https://t.co/RmxnrXw3fo
📱: @IndianaMBB https://t.co/7J0u1QGfzv"
1058,2019-12-10 15:37:54,"RT @IndianaMBB: ⏰: 9:00p
📺: @ESPN
📻: https://t.co/RmxnrXw3fo
📱: @IndianaMBB https://t.co/7J0u1QGfzv"
1059,2019-12-10 15:36:35,"RT @IndianaMBB: ⏰: 9:00p
📺: @ESPN
📻: https://t.co/RmxnrXw3fo
📱: @IndianaMBB https://t.co/7J0u1QGfzv"
1060,2019-12-10 15:36:04,"RT @IndianaMBB: ⏰: 9:00p
📺: @ESPN
📻: https://t.co/RmxnrXw3fo
📱: @IndianaMBB https://t.co/7J0u1QGfzv"
